gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,MonthlyCharges,TotalCharges,InternetService_Fiber optic,InternetService_No,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,avg_monthly_spend,spend_vs_expected,n_services,service_density,is_long_tenure,is_new_customer,tenure_x_contract_monthly,charges_per_service,has_security_bundle,payment_auto,Churn
0,0,1,1,0.7608695652173914,0,0,0,1,0,1,1,1,1,-0.28978840846366133,0.5986408125577101,0,0,0,1,0,1,0,0.7867840338739743,-1.0765724423376357,4,13.803126971431697,1,0,0,-0.057957681692732264,0,0,0
1,0,1,1,-0.5652173913043478,1,0,1,1,0,0,1,0,0,0.3587856485740571,-0.3395235457063711,1,0,0,0,0,1,0,0.6006965667128901,-0.24191091813883298,3,8.361515156494935,0,1,1,0.08969641214351427,0,0,0
0,0,0,0,0.15217391304347827,0,0,1,0,0,0,0,0,0,-0.7230910763569457,-0.08011080332409973,0,0,0,1,0,0,0,-0.5264389623880453,-0.19665211396890037,1,1.3829497413913883,0,0,0,-0.36154553817847285,0,0,0
0,0,1,1,-0.41304347826086957,1,1,1,0,0,0,1,1,1,0.5501379944802209,-0.09834164358264076,1,0,0,0,0,1,0,0.23809087142008212,0.3120471230601388,4,7.270889793549821,0,1,1,0.11002759889604419,0,0,1
0,0,0,0,0.2608695652173913,1,0,0,0,0,0,0,0,0,-0.9144434222631095,-0.16615327793167126,0,1,0,1,0,0,1,-0.6369184572173205,-0.27752496504578894,0,0.0,0,0,0,-0.9144434222631095,0,0,0
1,0,1,1,-0.043478260869565216,1,1,0,1,0,1,0,0,1,0.2732290708371667,0.22282548476454295,1,0,0,0,1,0,0,-5.125104026977109,5.398333097814276,3,10.979757794623824,0,0,0,0.06830726770929167,0,1,0
0,0,1,1,0.5869565217391305,1,1,0,0,1,0,1,1,1,0.5418583256669735,1.2167608494921516,1,0,1,0,1,0,0,2.072996434029741,-1.5311381083627675,4,7.381989772117345,1,0,0,0.10837166513339469,0,1,0
0,0,0,0,-0.5,1,0,0,0,0,0,0,0,0,-0.9135234590616375,-0.37960480147737763,0,1,0,0,0,0,1,0.759211121376998,-1.6727345804386355,0,0.0,0,1,1,-0.9135234590616375,0,0,0
1,0,0,0,-0.5652173913043478,1,1,0,0,0,0,0,0,1,0.07451701931922745,-0.3450932594644506,1,0,0,0,0,1,0,0.6105506931037158,-0.5360336737844883,1,13.41957299906354,0,1,1,0.03725850965961373,0,0,1
0,0,1,1,-0.4782608695652174,1,0,1,0,0,0,0,0,0,-0.36154553817847274,-0.30939981532779315,0,0,0,0,0,0,1,0.6469282392626131,-1.008473777441086,1,2.765895657688093,0,1,1,-0.18077276908923637,0,0,0
0,0,1,1,-0.5434782608695652,1,0,0,0,0,0,0,0,0,-0.9107635694572217,-0.39433425669436745,0,1,0,0,0,0,1,0.7255763673781521,-1.6363399368353737,0,0.0,0,1,1,-0.9107635694572217,0,0,0
1,0,0,0,0.08695652173913043,1,0,1,0,0,1,1,0,1,0.3422263109475623,0.48167682363804254,1,0,0,1,0,1,0,5.539219770810125,-5.196993459862563,3,8.766103417326839,0,0,0,0.08555657773689057,0,0,0
0,1,0,0,-0.043478260869565216,1,1,0,0,1,0,0,0,1,0.141674333026679,0.21806832871652818,1,0,0,0,0,1,0,-5.015686921279338,5.157361254306017,2,14.116783474391962,0,0,0,0.047224777675559666,0,0,1
1,0,1,0,0.9347826086956522,1,1,0,0,0,0,0,0,1,-0.8610855565777369,0.09646537396121888,0,1,0,1,0,0,0,0.10319540593552082,-0.9642809625132577,1,1.1613234376510932,1,0,0,-0.43054277828886844,0,0,0
1,0,0,0,-0.6086956521739131,1,0,0,0,0,0,0,0,0,-0.9310027598896045,-0.4070840258541089,0,1,0,0,0,0,1,0.6687819983307476,-1.599784758220352,0,0.0,0,1,1,-0.9310027598896045,0,0,0
1,1,0,0,0.9130434782608695,0,0,1,1,0,0,1,1,1,-0.2557497700091995,0.7646537396121884,0,0,1,0,0,1,0,0.8374769880528385,-1.093226758062038,4,15.640226615372919,1,0,0,-0.0511499540018399,0,0,0
0,0,0,0,-0.34782608695652173,1,1,0,0,0,0,0,1,1,0.2870285188592458,-0.053724838411818965,1,0,0,0,0,1,0,0.15445935450462372,0.13256916435462207,2,6.9679244418786235,0,1,1,0.09567617295308194,0,0,0
0,0,1,1,-0.08695652173913043,0,0,1,1,1,0,1,1,1,-0.21619135234590606,0.031076638965835696,0,0,0,0,1,0,0,-0.357385458039878,0.14119410569397192,5,23.127552597235443,0,0,0,-0.03603189205765101,1,1,1
1,0,0,0,0.8260869565217391,1,0,0,0,0,1,0,0,0,-0.36430542778288866,0.5503601108033241,0,0,0,1,0,0,0,0.6662245908058351,-1.0305300185887236,1,2.744941960222448,1,0,0,-0.18215271389144433,0,0,0
1,0,0,0,-0.6086956521739131,0,0,0,0,0,0,0,1,1,-0.6421343146274148,-0.4024450600184672,0,0,0,0,0,1,0,0.6611608276516987,-1.3032951422791135,1,1.5573041650578405,0,1,1,-0.3210671573137074,0,0,1
1,0,0,0,-0.5869565217391305,1,0,0,0,0,0,0,0,0,-0.4783808647654093,-0.3889122807017544,0,0,0,0,0,1,0,0.6625924219085966,-1.1409732866740059,0,0.0,0,1,1,-0.4783808647654093,0,0,1
0,0,0,0,0.30434782608695654,1,1,0,0,0,0,0,0,1,-0.8215271389144434,-0.061835641735918705,0,1,0,1,1,0,0,-0.20317358384767167,-0.6183535550667717,1,1.2172437590773055,0,0,0,-0.4107635694572217,0,1,0
0,0,0,0,-0.13043478260869565,1,0,1,0,0,0,0,0,1,0.08555657773689064,0.1125835641735919,1,0,0,0,0,0,0,-0.8631472761266549,0.9487038538635455,1,11.688035431241772,0,0,0,0.04277828886844532,0,0,0
0,0,1,1,0.7608695652173914,1,0,0,0,0,0,0,0,0,-0.9227230910763569,-0.03537580794090487,0,1,0,1,0,0,1,-0.046493857901833156,-0.8762292331745237,0,0.0,1,0,0,-0.9227230910763569,0,0,0
1,0,0,1,0.6086956521739131,1,0,0,0,0,0,0,0,1,-0.9337626494940202,-0.06705078485687903,0,1,0,1,0,0,1,-0.1101546798678986,-0.8236079696261216,0,0.0,1,0,0,-0.9337626494940202,0,0,0
0,1,1,0,-0.6086956521739131,1,0,0,0,0,0,0,0,1,0.0018399264029440392,-0.39210341643582636,1,0,0,0,0,0,1,0.6441709567111435,-0.6423310303081995,0,0.0,0,1,1,0.0018399264029440392,0,0,1
0,1,1,1,0.9347826086956522,1,1,1,1,1,1,1,1,1,0.32566697332106725,1.4857026777469988,0,0,0,1,1,0,0,1.5893546526987887,-1.2636876793777214,7,21.494284281675096,1,0,0,0.04070837166513341,1,1,0
0,0,0,0,-0.45652173913043476,1,1,1,0,0,1,0,1,0,0.01471941122355127,-0.2463748845798707,0,0,0,0,0,1,0,0.5396795007586231,-0.5249600895350719,4,271.7315392385491,0,1,1,0.002943882244710254,0,0,1
0,0,1,0,0.6956521739130435,1,1,0,1,0,0,1,1,1,0.564857405703772,1.3514385964912279,1,0,0,1,0,0,0,1.942690189838992,-1.37783278413522,4,7.081420688103764,1,0,0,0.11297148114075439,0,0,0
1,0,0,0,0.7608695652173914,1,1,1,1,0,0,0,0,1,0.25666973321067166,1.1498651892890122,1,0,1,0,1,0,0,1.511249405423483,-1.2545796722128113,3,11.688126505399598,1,0,0,0.06416743330266791,0,1,0
1,1,1,0,0.9130434782608695,1,1,0,0,0,0,0,0,0,-0.8537258509659613,0.10599445983379506,0,1,0,1,0,0,0,0.116089043149014,-0.9698148941149753,1,1.1713348348696493,1,0,0,-0.42686292548298066,0,0,0
0,0,1,1,0.782608695652174,1,1,1,1,0,1,1,0,1,0.5280588776448943,1.4830581717451525,1,0,0,1,1,0,0,1.8950163535979097,-1.3669574759530154,5,9.468623183983619,1,0,0,0.08800981294081572,0,1,0
1,0,0,0,-0.5652173913043478,1,0,0,0,0,0,0,0,0,-0.9337626494940202,-0.39479224376731303,0,1,1,0,0,0,1,0.6984798208987755,-1.6322424703927956,0,0.0,0,1,0,-0.9337626494940202,0,0,0
1,0,0,0,-0.6086956521739131,1,0,0,0,0,0,0,0,1,-0.4544618215271389,-0.3994312096029547,0,0,0,0,0,1,0,0.6562094938347368,-1.1106713153618757,0,0.0,0,1,1,-0.4544618215271389,0,0,1
1,0,0,1,0.021739130434782608,1,0,0,1,1,0,1,0,0,-0.10763569457221701,0.15733333333333338,0,0,1,0,1,0,0,7.237000431313495,-7.344636125885712,3,27.87153592855084,0,0,0,-0.026908923643054253,0,1,0
1,0,1,1,-0.30434782608695654,1,0,0,1,1,1,0,1,1,-0.015639374425022896,-0.09634718374884574,0,0,0,0,0,0,1,0.31657035819167,-0.3322097326166929,4,255.74835303178133,0,0,0,-0.0031278748850045793,0,0,0
0,0,1,1,-0.45652173913043476,1,0,0,0,0,1,1,1,1,-0.03311867525298983,-0.24616805170821787,0,0,0,0,0,1,0,0.5392264372854351,-0.5723451125384249,3,90.58059830249027,0,1,1,-0.008279668813247458,0,0,0
1,0,0,0,-0.4782608695652174,1,1,0,0,0,0,1,1,0,0.4535418583256671,-0.2192354570637119,1,0,0,0,0,0,1,0.45840236870180484,-0.004860510376137717,3,6.614589878176068,0,1,1,0.11338546458141678,0,0,1
0,0,1,1,0.8913043478260869,1,1,1,1,1,0,1,1,1,0.6954921803127878,1.930363804247461,1,0,1,0,1,0,0,2.1657715943875577,-1.47027941407477,6,8.626971722859436,1,0,0,0.0993560257589697,1,1,0
1,0,1,1,0.717391304347826,1,0,1,1,1,1,1,1,0,0.2897884084636615,1.1280590951061866,0,0,0,1,0,1,0,1.5724438194687542,-1.2826554110050927,6,20.70469045714753,1,0,0,0.04139834406623736,1,0,0
0,0,1,1,-0.5,1,0,0,0,0,0,0,0,0,-0.9319227230910763,-0.3793831948291782,0,1,0,0,0,0,1,0.7587679071941708,-1.6906906302852471,0,0.0,0,1,1,-0.9319227230910763,0,0,0
0,0,1,1,-0.32608695652173914,1,0,0,0,0,0,0,1,1,0.1941122355105798,-0.07229547553093259,1,0,0,0,0,0,0,0.22170680486239483,-0.027594569351815035,1,5.151632228321168,0,1,1,0.0970561177552899,0,0,0
0,0,0,0,-0.15217391304347827,1,1,0,0,0,0,1,0,1,0.25390984360625596,0.12542197599261315,1,0,0,0,0,0,0,-0.8242069727401358,1.0781168163463917,2,7.876780572244624,0,0,0,0.08463661453541865,0,0,0
1,0,1,1,-0.15217391304347827,1,0,0,0,0,0,0,0,0,-0.9236430542778289,-0.2888494921514312,0,1,1,0,0,0,1,1.8981662792306684,-2.8218093335084973,0,0.0,0,0,0,-0.9236430542778289,0,0,0
1,0,1,1,-0.2826086956521739,1,0,1,0,1,0,1,0,0,-0.11223551057957673,-0.11035272391505076,0,0,0,1,0,0,1,0.3904802509372214,-0.5027157615167981,3,26.729270043307093,0,0,0,-0.028058877644894183,1,0,0
1,0,0,0,-0.41304347826086957,1,1,0,0,0,0,0,0,0,-0.8215271389144434,-0.3385780240073869,0,1,0,1,0,0,0,0.8197172005963697,-1.6412443395108132,1,1.2172437590773055,0,1,0,-0.4107635694572217,0,0,0
0,0,0,1,-0.34782608695652173,1,0,1,1,0,0,0,0,1,-0.264029438822447,-0.18701385041551244,0,0,0,0,0,1,0,0.5376663657353997,-0.8016958045578467,2,7.574884202442066,0,1,1,-0.08800981294081567,0,0,0
0,0,1,0,-0.1956521739130435,1,1,1,0,0,0,0,0,0,0.22171113155473804,0.057580794090489384,1,0,0,0,0,1,0,-0.29430334067957586,0.5160144722343138,2,9.0207062012131,0,0,0,0.07390371051824601,0,0,1
0,0,0,0,-0.5869565217391305,1,0,0,0,0,0,0,0,1,-0.011959521619135079,-0.3729713758079409,1,0,0,0,0,1,0,0.6354337969303681,-0.6473933185495031,0,0.0,0,1,1,-0.011959521619135079,0,0,0
1,0,0,0,0.5217391304347826,1,1,0,1,1,1,0,1,1,0.06531738730450803,0.7566463527239151,0,0,0,1,0,0,0,1.4502360631017164,-1.3849186757972083,5,76.54812383365316,1,0,0,0.010886231217418005,0,0,0
0,0,1,1,-0.391304347826087,1,0,0,0,0,0,0,0,0,-0.9153633854645814,-0.34380794090489375,0,1,1,0,0,0,1,0.8786225387923275,-1.793985924256909,0,0.0,0,1,0,-0.9153633854645814,0,0,0
1,0,1,0,0.8695652173913043,1,0,0,0,0,0,0,0,0,-0.9282428702851886,-0.010053554939981493,0,1,0,1,0,0,1,-0.011561574885167599,-0.916681295400021,0,0.0,1,0,0,-0.9282428702851886,0,0,0
0,0,0,0,-0.5434782608695652,1,0,0,0,0,0,0,0,1,0.010119595216191563,-0.33225484764542934,1,0,0,0,0,0,0,0.6113500445516721,-0.6012304493354805,0,0.0,0,1,1,0.010119595216191563,0,0,1
1,0,1,0,0.9347826086956522,1,1,1,1,1,1,1,1,1,0.34406623735050607,1.435117266851339,0,0,0,1,0,0,0,1.535240084979481,-1.1911738476289748,7,20.344860655445096,1,0,0,0.04300827966881326,1,0,0
1,1,1,0,0.6304347826086957,0,0,0,1,1,0,0,1,1,-0.46090156393744247,0.3704450600184672,0,0,0,0,0,1,0,0.5876015769371362,-1.0485031408745786,3,6.508967913676404,1,0,0,-0.11522539098436062,0,0,1
0,0,1,1,-0.2826086956521739,1,0,0,0,0,0,0,0,0,-0.9190432382704692,-0.31795383194829174,0,1,0,0,0,1,0,1.1250713863773225,-2.0441146246477917,0,0.0,0,0,0,-0.9190432382704692,0,0,0
1,0,1,0,0.30434782608695654,1,0,1,0,1,1,0,0,1,0.25574977000919974,0.6328421052631579,1,0,1,0,0,0,0,2.079331513775402,-1.8235817437662023,3,11.730169961529679,0,0,0,0.06393744250229993,1,0,0
0,0,1,0,-0.5869565217391305,1,1,0,0,1,1,1,1,1,0.6264949402023922,-0.3411782086795937,1,0,0,0,0,1,0,0.5812675680581274,0.045227372144264755,5,7.980897686878431,0,1,1,0.10441582336706536,0,0,1
1,0,1,0,-0.32608695652173914,1,0,0,1,1,1,1,1,0,0.21343146274149052,-0.06374145891043395,0,0,0,1,0,0,1,0.19547440678017822,0.017957055961312307,5,23.42661437616452,0,1,0,0.03557191045691509,0,0,0
0,0,1,0,0.5217391304347826,1,0,0,0,1,0,1,1,1,0.4507819687212512,1.064517082179132,1,0,1,0,0,0,0,2.0403204968957174,-1.589538528174466,3,6.655087277388019,1,0,0,0.1126954921803128,0,0,1
0,0,0,0,0.06521739130434782,1,0,0,0,0,0,0,0,0,-0.9162833486660534,-0.21951615881809786,0,1,1,0,0,0,0,-3.365862825314179,2.449579476648126,0,0.0,0,0,0,-0.9162833486660534,0,0,0
0,0,1,0,0.10869565217391304,1,1,0,0,0,0,0,0,0,-0.8399264029438822,-0.18238965835641732,0,1,0,0,0,1,0,-1.6779694195603794,0.8380430166164972,1,1.1905790863532675,0,0,0,-0.4199632014719411,0,0,0
0,1,0,0,-0.30434782608695654,1,1,0,0,0,0,0,0,1,0.07543698252069933,-0.07439335180055398,1,0,0,0,0,0,1,0.24443610192044077,-0.16899911939974144,1,13.25592183918242,0,0,0,0.037718491260349665,0,0,1
0,1,0,0,-0.4782608695652174,1,0,1,0,0,0,0,0,0,0.11223551057957698,-0.264118190212373,1,0,0,0,0,0,0,0.5522482796904555,-0.44001276911087855,1,8.909756681102344,0,1,1,0.05611775528978849,0,0,1
0,0,1,1,-0.30434782608695654,1,1,0,1,1,0,1,1,1,0.6439742410303588,0.047800554016620526,1,0,0,0,0,0,0,-0.1570594792500421,0.801033720280401,5,7.764273657477905,0,0,0,0.10732904017172647,0,0,0
1,0,1,0,0.6956521739130435,1,0,0,0,0,0,0,0,1,-0.9162833486660534,-0.04298430286241918,0,1,1,0,1,0,0,-0.061789846541823165,-0.8544935021242303,0,0.0,1,0,0,-0.9162833486660534,0,1,0
0,0,0,0,-0.6086956521739131,0,0,0,1,0,0,0,0,0,-0.7433302667893283,-0.40407017543859647,0,0,0,0,0,0,0,0.6638306645137859,-1.4071609313031144,1,1.345295219881307,0,1,1,-0.37166513339466417,0,0,1
0,0,0,0,-0.6086956521739131,1,0,0,0,0,0,0,0,0,-0.46090156393744247,-0.39953462603878115,0,0,0,0,0,0,1,0.6563793925441425,-1.1172809564815849,0,0.0,0,1,1,-0.46090156393744247,0,0,0
1,0,0,0,-0.45652173913043476,1,1,0,0,0,0,0,1,0,0.26034958601655944,-0.21712280701754383,1,0,0,0,0,0,0,0.4756033809791686,-0.21525379496260916,2,7.681949292300772,0,1,1,0.08678319533885315,0,0,1
1,0,1,1,0.08695652173913043,1,0,1,0,1,0,1,1,0,0.08095676172953094,0.3119704524469068,0,0,1,0,1,0,0,3.587618945521555,-3.5066621837920238,4,49.4084806020634,0,0,0,0.016191352345906188,1,1,0
0,0,0,0,-0.34782608695652173,1,0,0,1,1,0,0,0,1,0.16375344986200563,-0.08445429362880881,1,0,0,0,0,1,0,0.24280679225235305,-0.07905334239034742,2,12.213408561937594,0,1,1,0.05458448328733521,0,0,1
0,0,1,0,-0.6086956521739131,0,0,0,0,0,0,0,0,1,-0.8380864765409384,-0.40559187442289935,0,0,0,0,0,1,0,0.6663306026664676,-1.504417079207406,0,0.0,0,1,1,-0.8380864765409384,0,0,1
1,0,0,0,-0.1956521739130435,1,0,0,1,0,0,0,0,1,-0.34130634774609014,-0.11039704524469064,0,0,0,0,0,0,1,0.5642544485511558,-0.905560796297246,1,2.9299105530653073,0,0,0,-0.17065317387304507,0,0,0
1,0,0,0,-0.5652173913043478,0,0,0,0,0,1,0,0,0,-0.735050597976081,-0.388646352723915,0,0,0,0,0,1,0,0.6876063021226919,-1.4226569000987728,1,1.360448712380788,0,1,1,-0.3675252989880405,0,0,0
0,0,0,0,-0.34782608695652173,1,0,0,0,0,0,0,0,0,-0.9328426862925483,-0.3405872576177285,0,1,1,0,0,1,0,0.9791911808256143,-1.9120338671181627,0,0.0,0,1,0,-0.9328426862925483,0,0,0
0,0,1,0,0.2391304347826087,1,1,0,1,0,0,0,0,0,-0.2529898804047837,0.29004616805170824,0,0,0,0,1,0,0,1.2129152669342091,-1.4659051473389928,2,7.905423297472279,0,0,0,-0.0843299601349279,0,1,0
1,0,1,1,0.30434782608695654,1,1,1,0,0,1,0,1,1,0.028518859245630388,0.5247276084949215,0,0,1,0,1,0,0,1.7240993344426432,-1.6955804751970127,4,140.25314660740662,0,0,0,0.0057037718491260775,0,1,0
1,0,1,0,-0.5,1,0,0,1,1,0,0,1,1,0.3799448022079118,-0.2560221606648199,1,0,0,0,0,1,0,0.5120453454203306,-0.13210054321241882,3,7.895862995634196,0,1,1,0.09498620055197796,0,0,1
0,0,1,1,0.8695652173913043,1,0,0,0,0,0,0,0,0,-0.9310027598896045,-0.006522622345336973,0,1,0,1,0,0,0,-0.007501007070979387,-0.9235017528186251,0,0.0,1,0,0,-0.9310027598896045,0,0,0
0,0,1,1,0.9347826086956522,1,1,1,1,1,0,1,1,0,0.724011039558418,1.989089566020314,1,0,0,1,1,0,0,2.1278609803564965,-1.4038499407980787,6,8.287155008719825,1,0,0,0.10343014850834542,1,1,0
1,0,1,1,0.6521739130434783,1,0,0,0,0,0,0,0,0,-0.939282428702852,-0.06050600184672203,0,1,0,1,1,0,0,-0.092775727242192,-0.84650670146066,0,0.0,1,0,0,-0.939282428702852,0,1,0
0,0,1,0,-0.1956521739130435,1,0,1,1,0,1,1,0,1,0.48206071757129726,0.14897137580794095,1,0,0,0,0,1,0,-0.7614131457966656,1.243473863367963,4,8.297692710702334,0,0,0,0.09641214351425945,0,0,0
1,0,1,1,-0.10869565217391304,1,1,0,0,0,0,0,0,1,-0.8509659613615455,-0.23935734072022158,0,1,0,1,0,0,0,2.2021077940177434,-3.053073755379289,1,1.1751337541941722,0,0,0,-0.4254829806807727,0,0,0
1,0,0,0,0.6521739130434783,1,1,0,1,1,1,1,1,1,0.7543698252069918,1.5135069252077562,1,0,0,0,0,1,0,2.3207070602344,-1.5663372350274085,6,7.953647993151988,1,0,0,0.10776711788671312,0,0,0
1,0,1,1,0.9347826086956522,1,1,0,1,1,1,1,1,1,0.7709291628334869,1.963191135734072,1,0,0,1,0,0,0,2.100155712479175,-1.3292265496456883,6,7.782806133758628,1,0,0,0.11013273754764098,0,0,0
1,0,0,1,-0.6086956521739131,1,0,0,0,0,0,0,0,0,-0.9126034958601655,-0.40678855032317635,0,1,0,0,0,0,1,0.6682965734467318,-1.5809000693068973,0,0.0,0,1,1,-0.9126034958601655,0,0,0
0,0,1,0,-0.043478260869565216,1,0,1,0,0,1,1,1,1,0.5804967801287951,0.3792945521698985,1,0,1,0,1,0,0,-8.723975351340746,9.304472131469542,4,6.890637892039,0,0,0,0.11609935602575902,0,1,0
0,0,0,0,-0.32608695652173914,1,0,0,1,0,1,0,0,1,0.17847286108555666,-0.08426223453370267,1,0,0,0,1,0,0,0.2584049783452884,-0.07993211725973176,2,11.206122778064636,0,1,1,0.059490953695185554,0,1,0
1,0,1,1,0.9130434782608695,1,1,1,0,1,0,1,1,0,0.6476540938362467,1.7752243767313018,1,0,0,1,0,1,0,1.9442912355295965,-1.2966371416933498,5,7.720158534357488,1,0,0,0.10794234897270778,1,0,0
1,0,0,1,-0.34782608695652173,1,0,0,0,0,0,1,0,1,0.1462741490340387,-0.10741274238227143,1,0,0,0,1,0,0,0.30881252218503163,-0.16253837315099293,1,6.836431250309625,0,1,1,0.07313707451701935,0,1,0
1,0,0,0,0.32608695652173914,1,0,0,0,0,0,0,0,0,-0.027598896044158237,0.4613776546629732,1,0,0,0,1,0,0,1.4148871353125696,-1.4424860313567278,0,0.0,0,0,0,-0.027598896044158237,0,1,0
0,0,0,0,0.08695652173913043,1,0,0,1,0,1,0,0,1,0.17663293468261287,0.38038781163434904,1,0,1,0,0,0,0,4.374409528085441,-4.197776593402828,2,11.322852562808656,0,0,0,0.058877644894204294,0,0,0
1,0,1,1,0.9347826086956522,0,0,1,1,1,1,0,1,1,-0.27414903403863833,0.8219316712834718,0,0,0,1,1,0,0,0.879274800753462,-1.1534238347921004,5,18.23818850701039,1,0,0,-0.04569150567310639,1,1,0
1,0,0,0,-0.6086956521739131,1,0,0,0,0,0,0,1,0,0.17571297148114098,-0.38931117266851334,1,0,0,0,0,1,0,0.6395836915571937,-0.4638707200760528,1,5.6910670880108585,0,1,1,0.08785648574057049,0,0,1
0,0,0,0,-0.21739130434782608,1,0,1,0,1,1,1,1,1,0.6669733210671573,0.15866297322253006,1,0,0,0,0,1,0,-0.7298530341475954,1.3968263552147526,5,7.496540484497231,0,0,0,0.11116222017785955,1,0,1
1,0,1,0,0.7608695652173914,1,0,0,1,1,1,1,1,1,0.5906163753449865,1.5532040627885504,1,0,1,0,1,0,0,2.0413512281747663,-1.4507348528297799,5,8.465717753527725,1,0,0,0.09843606255749775,0,1,0
1,0,0,0,-0.5869565217391305,1,0,0,0,0,0,0,0,1,-0.4480220791168353,-0.38795198522622343,0,0,0,0,1,0,0,0.6609563601629201,-1.1089784392797555,0,0.0,0,1,1,-0.4480220791168353,0,1,1
0,0,0,0,-0.6086956521739131,0,0,0,0,0,0,0,0,0,-0.8298068077276909,-0.40545891043397964,0,0,0,0,0,1,0,0.6661121614686604,-1.4959189691963513,0,0.0,0,1,1,-0.8298068077276909,0,0,0
1,0,0,1,0.6956521739130435,1,0,0,0,0,0,0,0,0,-0.9310027598896045,-0.08074607571560476,0,1,0,1,0,0,1,-0.11607231698722617,-0.8149304429023783,0,0.0,1,0,0,-0.9310027598896045,0,0,0
0,0,1,1,0.0,1,0,0,0,0,0,0,0,0,-0.9264029438822448,-0.2533481071098799,0,1,1,0,0,1,0,-253348.10710987993,253347.18070693605,0,0.0,0,0,0,-0.9264029438822448,0,0,0
1,1,1,0,-0.13043478260869565,1,1,0,0,0,0,0,1,0,0.30266789328426874,0.17089566020313943,1,0,0,0,0,1,0,-1.3102101065015521,1.612877999785821,2,6.607880903445159,0,0,0,0.10088929776142291,0,0,0
0,0,1,0,0.6086956521739131,0,0,1,1,1,0,1,1,1,-0.21343146274149025,0.6027626962142197,0,0,0,0,0,0,0,0.9902513740818177,-1.203682836823308,5,23.42661437616455,1,0,0,-0.03557191045691504,1,0,0
1,0,1,1,0.9347826086956522,0,0,1,1,1,1,0,0,0,-0.4618215271389144,0.514814404432133,0,0,0,1,1,0,0,0.5507310993080825,-1.0125526264469968,4,8.661335826948122,1,0,0,-0.09236430542778287,1,1,0
1,0,1,0,0.8043478260869565,0,0,1,1,1,1,1,0,1,-0.2529898804047837,0.7066962142197599,0,0,0,1,0,0,0,0.878594201047992,-1.1315840814527758,5,19.7635582436807,1,0,0,-0.04216498006746395,1,0,0
1,0,1,1,0.782608695652174,1,1,0,1,1,1,1,1,1,0.2548298068077279,1.1603397968605724,0,0,0,1,0,0,0,1.482654512596632,-1.227824705788904,6,23.54503395865734,1,0,0,0.0364042581153897,0,0,0
0,0,0,0,-0.45652173913043476,1,0,0,0,0,0,1,0,1,0.17755289788408476,-0.22836565096952904,1,0,0,0,0,0,0,0.5002306169146055,-0.32267771903052067,1,5.632092631685537,0,1,1,0.08877644894204238,0,0,0
0,0,0,0,-0.5434782608695652,1,0,0,0,0,0,0,0,1,-0.003679852805887556,-0.33362880886426594,1,0,0,0,0,1,0,0.6138781378460231,-0.6175579906519106,0,0.0,0,1,1,-0.003679852805887556,0,0,1
0,0,1,0,0.9130434782608695,1,1,0,0,0,0,0,0,0,-0.8390064397424103,0.12983933518005544,0,1,0,1,0,0,0,0.14220483040143694,-0.9812112701438472,1,1.1918845443218204,1,0,0,-0.41950321987120515,0,0,0
1,0,1,1,-0.6086956521739131,1,0,0,0,0,0,0,0,1,-0.9227230910763569,-0.40695106186518926,0,1,1,0,0,1,0,0.6685635571329405,-1.5912866482092973,0,0.0,0,1,0,-0.9227230910763569,0,0,0
1,0,1,0,-0.5434782608695652,1,0,0,0,0,1,0,0,0,-0.37350505979760806,-0.35992613111726685,0,0,0,0,0,0,1,0.6622652998239228,-1.0357703596215309,1,2.6773327333480763,0,1,1,-0.18675252989880403,0,0,1
0,0,0,0,-0.3695652173913043,1,0,0,0,0,0,0,0,1,-0.9383624655013799,-0.3481071098799631,0,1,1,0,0,0,0,0.9419394343348401,-1.88030189983622,0,0.0,0,1,0,-0.9383624655013799,0,0,0
1,0,0,0,-0.10869565217391304,0,0,1,0,0,0,1,1,1,-0.36338546458141663,-0.03212557710064633,0,0,1,0,0,0,1,0.29555802845980805,-0.6589434930412247,3,8.255673483754238,0,0,0,-0.09084636614535416,0,0,0
0,0,1,1,0.043478260869565216,1,0,1,0,1,1,1,1,1,0.19871205151793953,0.33928716528162517,0,0,1,0,0,0,1,7.803425322694957,-7.604713271177017,5,25.161910412052663,0,0,0,0.03311867525298992,1,0,0
0,0,1,0,-0.6086956521739131,1,0,0,0,0,0,1,0,0,-0.27874885004599803,-0.3966094182825484,0,0,0,0,0,0,1,0.6515736861923854,-0.9303225362383835,1,3.587445876060506,0,1,1,-0.13937442502299902,0,0,1
1,0,0,0,0.021739130434782608,1,1,0,0,0,1,0,1,1,0.35970561177552923,0.39170452446906745,1,0,0,0,1,0,0,18.017579316928522,-17.657873705152994,3,8.34013026669667,0,0,0,0.08992640294388231,0,1,0
0,0,1,1,0.391304347826087,1,1,1,1,0,1,1,1,1,0.27506899724011047,0.8006722068328717,0,0,0,1,1,0,0,2.0461570772825857,-1.771088080042475,6,21.812629731342746,1,0,0,0.039295571034301494,0,1,0
